,author,date,stars,review_body
154,David M.,2017-12-11,5.0,"We came in on a Saturday evening during the off-season.  After looking at most every menu in Calistoga, we came in expecting three stars and hoping for four stars.  Instead it was a solid five stars, far exceeding our hopes.  The food was great, and the service was friendly and accommodating.  The wine list was limited but good and well-priced.  We told everyone we met in Napa Valley the next day about our find.  We'll gladly be back!"
155,Diane Z.,2016-06-06,5.0,"Let them know we were in a rush, so they did everything they could to get us in and out!!! Awesome service. Awesome workers. Greatly appreciated! Going back every time we go to Calistoga! Oh and food was great!!!!"
156,Events i.,2017-03-12,4.0,Duck lettuce wraps are a must have the service was great and the steak was delicious and flavorful.
157,Greg P.,2017-10-31,1.0,"We visit Calistoga every year in October so this time we thought we'd try the Calistoga Kitchen.  Unfortunately they neglected to mention on their website that October is their ""Goatober"" month.  (Seriously, that's what the menu said.)  The menu had two goat entrees, Pork T-bone, no beef or seafood of any kind, unless you count shrimp.  Stayed for an appetizer.  Overall pretty lacking.  There are better restaurants in the area with more variety."
158,Tori C.,2015-09-10,1.0,"At first, I had such negative thoughts about this restaurant, I knew I had to wait a while to post my review so it didn't come off too harsh. Where do I begin.....
1. The waiter was high and couldn't for the life of him, figure out our order. 
2. He gave my boyfriend his dish and it wasn't until after he started eating, that he came back over, told him it wasn't his dish and placed it in front of someone else in our party. 
3. The food is way over priced for the portion
4. The restaurant has a sterile feel to it.
5. I had to go home and eat dinner after I left that dinner. That's how small the portions were and how unsatisfying the meal was."
159,Michelle S.,2015-10-06,5.0,"Came her on a Sunday with a girlfriend, and this place didn't disappoint. We both ordered the rabbit stew which was fresh, surprisingly light, and incredibly delicious. I also ordered the pear and turnip salad which was fantastic. All their food is farm to table, making it seasonally fresh, healthy and unique. Will definitely come back!"
160,Jaleh N.,2016-11-20,5.0,"We had the best experience here on a girls getaway trip. First an amazing dinner with great service and nice conversations with the chef and followed by brunch the next day with the best French toast any of us had ever had. Also loved the cowboy steak, the lamb, brisket hash. Will definitely go back there every time in town."
161,John P.,2016-09-24,1.0,"We sat here for almost an hour before our food was served.  Party that was seated 1 minute before us got their food and left before our first dish arrived, and the party that came after got their food before us.  Seems like a cute place but we sipped on 4 glasses of water waiting, so something was awry or we just got the classless treatment"
162,Joseph M.,2017-02-19,5.0,We went for dinner and the service was excellent. The food was even better than the service. A little pricey but well worth it.
163,Bob B.,2015-06-25,5.0,"Smoked salmon salad was perfect. Most people cannot smoke salmon without overcooking it. Here they know what they're doing.

They have a nice indoors dining area but an ample front patio if the weather is good"
164,Polina K.,2015-06-21,1.0,"We came in (party of 6) at 10am and the place was half empty. The host was not friendly and said that there are A LOT of reservations and we had to wait for 40 minutes. Totally understandable. We went for a walk, came in to check - now the wait is an hour ! Apparently, the kitchen was running behind. Reallly ? There were 5 tables. 
We left our phone number and name and expected a call. Never happened! Very disappointed."
165,Dina W.,2016-06-23,5.0,Great place for a medium size group. Amazing outdoor seating. Great drinks and noshes.
166,Stan B.,2016-11-19,4.0,"Really ought to be 4 1/2 stars... Wonderful dinner tonight... Warm spinach and goat cheese salad with walnuts, a perfect vinegarette dressing ... Swordfish with brocollini, summer squash and forbidden rice...along with lamb tortellini... Everything prepared to perfection... Great staff... The short wine list is, in Napa Valley terms, almost under priced!!! A small cozy must return to bistro..."
167,Jessica J.,2016-08-20,1.0,"Totally a bummer... We arrived 7 minutes early and met a kurt waitress who noted we were early. When I asked to be seated outdoors, she refused, despite the 8 available tables. Her lack of flexibility and inability to offer an alternative option pushed us to walk out the door to another one of the many cool spots on Lincoln Street. While we were walking out she said... ""Well if you don't want to have great food, you can go."" Rude!"
168,Montinique I.,2015-07-03,5.0,"By far the best short ribs I've tasted in a really long time!!! The sauces, the mac n cheese, cole slaw, and baked beans all HOUSE MADE. Every ingredient super fresh.  The plating...just beautiful. The ambience is lovely. They've earned 5 stars from me, and I wish it could be 10!!! It was well worth the price ($18) and well worth the wait. Huge shout out to our host Scott for being super nice and also huge shout out to Rick the man who personally came out to seek out our opinion and told us a few ingredients used. Very well done!"
169,Alison S.,2016-12-12,5.0,"We had a fantastic experience here and would highly recommend! We were having a girls weekend in Calistoga and came across this treasure by accident. We were looking at the menu just outside the door making our decision when we were greeted by the owner and ushered in.  Our server was so sweet and gave us some excellent suggestions on what to and where to go.  The food was delicious and so fresh! 

Would highly recommend to anyone looking for a good place to eat in Calistoga!"
170,Petey G.,2016-05-15,5.0,Wish we could give this place more stars. This is probably the best place to eat in Calistoga. The food is consistently outstanding. Portions are always generous. Delicious wine list. Gorgeous setting. Staff is professional yet extremely personable and friendly. The chef/owner Rick really cares about your dining experience. We often see him in the front talking with the guests. This is a MUST when you are in Napa Valley.
171,Dean A.,2013-08-23,5.0,"Great meal tonight!!!! New local restaurant using farm to table concept. The Hanger steak was OFF the charts! The service was above ""the best"". 

I'm sitting in the bar and watching the dedicated employees take walk-in 3 mins before they close and 1 minute after they close. 

The executive Chief and Owner is dedicated to make sure each customer not only gets the best meal, but the service is incredible!!!!"
172,June Y.,2015-04-21,3.0,"This place had so many elements that I love in a restaurant. Quaint, cottage-style, reasonable prices, and the promise of good food. I had such high expectations but was sadly underwhelmed. My sister and I tried the winter pasta, hanger steak, and cream-filled chocolate cake. Of the three dishes, the only one that really stood out was the steak. It was really tender and surprisingly really tasty. The pasta was so lackluster and the presentation also wasn't very impressive. It looked like the chef just dumped it onto the plate...The chocolate cake was way too rich. It felt like I was stuffing fudge in my mouth. Service was good and the ambiance was very chill. I wouldn't really recommend their dinner since there are many other good restaurants to try out in the Calistoga/Napa area but I am curious to try their brunch menu!"
173,Cynthia R.,2017-02-12,5.0,"Had a wonderful evening at the Calistoga Kitchen. The wine selection was good. The menu items were diverse and, not over priced. The only Negative would be that they were sold out of two of the delicious menu items, bummer, but, we were dining rather late. We started with the chicory salad which was interesting and full of flavor and texture, followed by the Rabbit Pot Pie, which was a succulent stew topped with a delicious puff pastry topper. For dessert we chose the gingerbread with vanilla ice cream and Carmel sauce, yum!, and the chocolate cake with Baileys whip cream covered in a dark chocolate shell, very good. We found the wait staff excellent. A little noisy inside but, a lively crowd and a nice dining experience."
174,Robert B.,2015-04-12,2.0,"The service was awful,  the pork chop was a dry as a bone. The mimosas are $14.

14 dollars!

Weirdly, the eggs came with no yolks! 

Bizarre and expensive. Avoid at all costs.

Ps: they took the pork chops off the bill."
175,Stephanie T.,2016-07-27,5.0,"I was very happy with this meal. It was classic, simple, and delicious. I had the arugula salad , bread and butter and a glass of the house white, which was balanced and easy to drink. The arugula salad featured a tarragon sherry vinegarette (very lightly dressed), pecans, tomatoes, and pecorino romano. Like I said - simple, but perfect."
176,Katherine L.,2016-10-17,1.0,"My two daughters, my husband and I were enjoying our last day in Calistoga and decided to try a new restaurant for breakfast. We have been enjoying 4 solid days so far and feeling very relaxed and feeling ready to head home. We sat down and ordered french toast for our daughters, a side of apple bacon and scrambled eggs. We asked for an extra plate because my girls were going to share everything above. Then I ordered a cup of coffee for myself and my husband ordered a Mexican omelet. 
The food all arrived pretty fast and so did my coffee. I tried my coffee and I was so disappointed. I love coffee more than water :) and it tasted as if they ran another pot of water through the already used coffee grounds. My daughter asked the waitress, ""are the coffee beans recycled"", the waitress said, ""yes."" I really don't think she understood what my daughter was asking, nor took the time. 
Our actual waitress only came to drop off the food and never came back to refill our water glasses, which were all empty. Then she should have noticed my coffee was full and didn't drink it or at least asked if I wanted or needed a refill. At which time I would have told her that it didn't taste right. 
My husbands omelet was more of a soggy scramble with a ton of cheese. My daughters eggs were not solid, but they ate them. I told my daughters they had to eat their eggs before they ate their french toast. So they didn't complain too much on the eggs till later. The french toast they only had 3 bites of, they said the inside was ""doughy"" that wasn't cooked all the way. 
When the check came, the waitress didn't ask how everything was she just dropped off the check and kept walking. We looked at the bill and feeling frustrated out our experience and to top it all off we were also charged an additional $2 for the extra plate. At this point we were so beyond done with the restaurant we paid and left. My daughters who are 8 and 10 were extremely disappointed and so are the parents. We wanted to enjoy our last breakfast in a beautiful town and instead it left us feeling bitter and it cheapened the last day."
177,Lindsay R.,2017-07-09,4.0,"Just ate here for the first time and food was awesome! Best veggie burger I have ever have. I have to take off one star due to service. I had to ask for the condiments for my burger, which should either come with the burger, or be offered. I heard the other waitress ask and mine didn't bother to so I had to ask and wait for them. Also, could have been slightly more attentive. It wasn't very busy and my glass was empty for awhile before she came back by my table."
178,Ron G.,2015-01-26,4.0,"Attentive service, nicely displayed and delicious dishes, and a relaxed atmosphere (not loud or crowded) made for a wonderful Saturday dinner. Some of the other restaurants had what looked like identical menus to one another. We wanted a little different, and were happy to have found this little gem.

We enjoyed the bitter greens, a chicory salad softly dressed and graced with local blue cheese. My wife had the Rabbit Cacciatore, and remarked how the sauce was simmered to perfection and the rabbit was neither drowned nor overcooked. It was just like her mom would make it...delicious! I ordered the Duck Breast, which was crispy outside, tender inside, and flavorful and juicy. On a mattress of sweet potato puree and sour cherry sauce, it wasn't heavy or too rich. Neither of our dishes was overly salty, which means attention to detail. 

Wine by the glass at a reasonable price was icing on the cake. We each wanted to try different wines and had 3 glasses and still spent less than buying a whole bottle. And, because my wife was happy...so was I! Although we tried to resist it, we ended up getting a flourless chocolate cake for dessert. 

Just a nice experience overall, and I would recommend this place in a heartbeat. So I did."
179,Fred V.,2017-07-08,5.0,Just an outstanding restaurant in Calistoga.  It was a pleasure to be seated outside and we enjoyed a wonderful dining experience on the main street of historic Calistoga.  The staff was welcoming &amp; pleasant.  We were amazed at the wine list - many small boutique winery labels that you wouldn't find anywhere else.  Chef Rick came out &amp; made us feel welcome.  This was a small town dining experience that you rarely find anymore.  The food was delicious &amp; we can't wait to go back!
180,Carlitos W.,2015-05-09,5.0,"Wonderful experience. 
Rick (chef/owner) is a gracious magician. 
Corry (server) is wonderful. 
Exquisite cuisine. 
Comfortable environment."
181,Carnley P.,2015-12-02,5.0,"Delicious sandwiches, in-house smoked salmon, outside patio for dining and people watching. Staff that makes you feel at home. Aside from the farmer (although I did get the name of the farm where the lettuce was grown) every person who had a hand in creating our meal came by to chat. Will definitely return."
182,Larry H.,2015-07-13,5.0,"Thus has been about our 4th visit here. Very consistent quality, ambience, and service. Romantical!!"
183,basil p.,2016-05-27,5.0,Great food; best meal in town. Cowboy steak and pet rake sole were terrific. Service was friendly and prompt. Not cheap but really good. Outdoor patio is best spot to eat.
184,Rachel S.,2016-07-03,5.0,"This is my favorite restaurant in Calistoga!!!  Very accommodating with food allergies. 
The staff is very friendly and doesn't give you any attitude when you have to explain your allergies. I plan my trips to Calistoga around when this restaurant is open.  The food is amazing!!!  I really enjoy Solbar but I feel Calistoga Kitchen is just as amazing sometimes even more so."
185,Carla F.,2017-06-22,1.0,"I can't believe my plain old salad took 45 minutes to get to my table. My husband had finished his salad and then a pasta dish. I asked three times for my food, while everyone who'd come after us was eating. The restaurant was very loud, our waitress not happy. Left me with a not-going-there-again attitude."
186,Jeremy R.,2014-10-19,3.0,"Went for Sunday brunch and had a decent but overpriced meal.  $14 for Mimosa and $14 for a veggie burger that looked more like a piece of toast than a veggie burger. Description of it was much better than just the simple patty and bun.  Maybe add a cheese slice.  Also had the breakfast sandwich which was pretty good with delicious bacon.  Eggs tasted great and I substituted mushrooms for tomato - I suggest doing this.

The outside patio was nice and the ambience great for outside seating.

Overall I think there are better places to eat for the money."
187,Xtina W.,2015-12-26,4.0,"Really friendly atmosphere and cozy decor, with a nice garden outside. The food was fresh but hearty portions."
188,K S.,2017-02-25,5.0,"Delicious dinner in a quaint atmosphere. Everything was yummy, from the wine to the rabbit pate, venison stew to gingerbread cake. I really liked on the menu the ""buy a round of beers for the kitchen staff"" for just $15. Very nice, helpful staff and owner/chef.  Great ambiance and recommended for sure!!"
189,Karthik R.,2016-05-21,4.0,The food is very good! The people are very friendly and warm. The bread is soft and tastes great with their butter.
190,Annemarie G.,2015-12-20,5.0,"Outstanding fresh delicious food.  Great service.  Having moved to the area from San Francisco I consider myself a bit of a foodie, this restaurant is off the charts!"
191,Ben S.,2014-07-31,2.0,"To sum up our experience, the service was nice, but the food was really disappointing. J's dish, billed as a mozzarella, basil, and heirloom tomato omelet, had four small cubes of cheese on it and none apparent inside, and the tomatoes were flavorless. The potatoes requested to be well done, weren't. On the positive side, the english muffin was fresh and tasty.

My huevos rancheros were ok, but ordinary. There were no off tastes, but also no zing. 

A note for you fans of caffeine: the California Kitchen doesn't serve espresso drinks. The coffee was, again, ok, but ordinary. For reference, we're Peet's drinkers.

All in all, this wasn't a bad experience, but in no way was it a standout breakfast."
192,Liza B.,2015-02-19,4.0,"Very warm and attentive service! i could not ask for a more welcoming and relaxed dinner.  

The chicory salad was yummy and very fresh with just the right amount of local blue cheese and a lemony dressing. I'd get that again!

The scallops were very nicely cooked. They were firm and we were almost afraid they were overdone-- but they weren't and were fantastic. The green beans served with this dish were perfectly crisp-tender and full of flavor. Very fresh and delicious. Snow pea sprouts and garlic mashed potatoes were flavorful and my dining companion looked worried as I kept having yet ""another little  taste"" of the potatoes.  The 3 scallops on the plate left us wanting for more.

The lamb was quite good and served with mashed white beans which were hearty and tasty. I don't recall the vegetables but remember I liked them quite a bit.

We tried the apple crisp and the chocolate cake with an Irish cream flavored filling. The cake was kind of ho-hum. The apple crisp was better and good, but not good enough that I would order it again.

Simple foods well executed. The flavors shine and the food is fresh and delicious! And the staff... I'd come back just for the atmosphere, but the food is really good and worth coming back for."
193,Susan D.,2016-06-28,5.0,"Fabulous!  Locally grown veggie /brisket hash was to die for!  Truffled Brie omelette and yummy potatoes were also a hit. Charming, cozy, bustling and wait staff attentive. Our server brought us a delicious dessert- pineapple sorbet on a bed of coconut tapioca with lime zest- wouldn't have been my choice necessarily but we shared it and wanted more!"
194,Keri M.,2017-05-04,5.0,Incredible fish and vegetable risotto. The patio is so cute and they have an excellent wine selection if you want to go and just have a drink. Very attentive wait staff! Will return when we are back in Calistoga!
195,James M.,2015-11-11,5.0,"Lamb salad - wife said was tender and excellent light meal.  Now for the come to Jesus moment....the hamburger on a croissant bun was absolutely the best one I've eaten in my 51 yrs.  I dont know if it was prime burger now just double ground, but it melted in your mouth at medium.  They give you a 10-12 oz. patty that comes out an inch thick after cooking and as large as the bun.  Do yourself a favor, go for the hamburger and taste the way a burger should taste !  Excellent service only added to the atmosphere and eating in their courtyard was lovely."
196,Amy W.,2017-04-28,5.0,"When thinking about Napa area there seem to be many choices for dining - but this is hands down amongst the VERY best! The atmosphere is so warm and welcoming, not stuffy at all. The staff gives great service and the food is exquisite. You can tell that the owner is CIA trained - it is the best food in Calistoga. The restaurant is quaint and perfect for a romantic meal as well as a celebration. The homemade gnocchi and the roasted duck - OMG! Dessert are exceptional. Kudos... we will be back!"
197,Bridget L.,2015-11-30,5.0,"Please be aware of what kind of people are writing these 2 star reviews. This is Napa Valley, everything is fresh/farm to table so you're going to pay for it... everywhere. If you want huge portions go to Golden Corral or Dennys. I'm a local and this is one of the best places in town. Large enough portions (I can never finish mine), it takes longer because everything is made fresh and doesn't sit under a heat lamp and the menu changes to what is fresh for the season. No, it's not a place for kids but Napa Valley isn't either. No you can't get a greasy hamburger and french fries but that's not what this place is about. It's wonderful food and friendly servers. Take it from a local... one of the best places in town!"
198,Rosie T.,2014-05-10,4.0,"The food here is probably the best in the area. Snotty restaurants aside, this is the best. Too bad its only open til mid-day. Great breakfasts, meals, deserts. 
Downside - waitress not as attentive as she should have been. Chicken sausage so tiny, like cat poops.
Everything delicious though (unlike cat poop).
I would look no further than here to eat.
Fun ambiance, a might touristy - but I was a tourist!"
199,Fabi F.,2014-09-30,3.0,"I really wanted to like this place. I have walked by this location many times and I have always loved the grounds of this restored Victorian mansion. When I finally made my way inside I loved the creative home-made decorations. Everything suggested local, fresh produce and meats. They were playing old hippie man music too like the Stones and The Band which made me feel relaxed and nostalgic. 

The service was great and friendly. So why three stars? The food was bland. I could tell it was fresh and ""cooked"" well, just not seasoned well. I rarely salt my food at a restaurant, but I had to here. And still it was missing something. 

I got the Mozzarella and Heirloom Tomato Omelet which came with home fries-all under-seasoned, but like I said I could tell it was quality, just missing the ""oomph."" My friends both got the Steak Hash and said the same thing about their plates, that they were bland. I am thinking that people who are on a low-sodium diet might do well here."
200,Laura S.,2017-05-06,5.0,"We had a fantastic dinner at Calistoga kitchen last night. The server, Ingrid, was very friendly and helpful. We had salads that were delicious and a generous portion. We had the special fish which was halibut which was cooked to perfection... A fabulous evening!"
201,Ester U.,2015-06-21,1.0,"The service here is horrible, the young girl that greeted us was rude and condescending. We arrive for breakfast, expecting to just eat real quick. We ask for a table, looking around there were at least five open tables and only a couple filled up. However, the hostess said we had to wait 40 minutes. At this we were shocked considering all the open seats, we asked why and she said they all were reserved. 
Well we can't do anything about that and left our phone number, to just look around. 20 minutes pass, 30 minutes pass. We go back in and ask if there are any available seats and that we were here and left our number. The same girl now says we have to wait an hour! Well that got us mad and we left. Maybe if she was nicer and didn't try to get rid of us we would have understood the situation but she was way too rude. 
I do not recommend."
202,Shelley V.,2017-04-25,5.0,"Had Sunday brunch for six on short notice and seated in an inside semi private room - perfect! Outside patio was full and had a few heaters as it was a cool breezy day. Everything we ordered was well prepared, presented and delicious. Service, friendly and fast enough for a leisurely meal. Oh, so charming."
203,Jack I.,2015-09-09,3.0,"This is a tough one. I wanted to like it but found the food rather bland. I had Steak Hash and I didn't finish if.

Wife had the Ratatouille with fried eggs and she enjoyed hers.

Not a place for my kids. The French toast my son got was out of brioche. Just a little too high brow for my kids! Overall it was just okay."
204,Melina P.,2014-05-11,1.0,"Read my check in.  This restaurant says they are local supporters but if they don't want to keep tables available for local walk-ins, especially when the restaurant is completely empty, then forget it.  Off our list permanently!  Even if you're booked with reservations you know us!  We are literally quick diners and we tip our local community very well.  If your staff is too lazy to put the effort in to support you then hire new staff.  DONT EAT HERE IF YOU WANT TO SUPPORT THE LOCAL COMMUNITY!

Just to update, we finished our brunch up the street and decided to walk by to see how busy this place really was... Empty. Flat empty.  Good work ostracizing your local community!"
205,Sasha H.,2016-12-30,5.0,"My boyfriend and I had an amazing meal here. We ordered the duck breast lettuce cups, and the scallops. They also had a veal risotto special that was incredible! We finished with a flourless chocolate for dessert. No complaints, amazing food and great service. Try their Grow Wines Chardonnay by the glass! Will be coming back!!"
206,Les I.,2015-06-14,5.0,Calistoga Kitchen is a cozy delightful restaurant. Perfect place for a Sunday brunch. Got there when they opened @ 9:30am and there was no wait for 2. But by 10am the place started to fill up fast. I ordered the Mexican Cowboy Omelet while dad opted for Smoked Beef Hash. Both were presented very appetizing and we did not leave hungry. Service was efficient and was constantly checked on for refills of water and coffee. A big plus in my book! Love the ambience of the restaurant and looking forward to exploring the rest of the menu in the future.
207,Julian M.,2014-04-28,5.0,"Incredible breakfast / brunch on Sunday. Great varied menu, really good service, and incredible food."
208,Michelle B.,2014-02-27,5.0,"My best friend and I were having a weekend in Calistoga and decided to try this place for Sunday brunch before heading back home. We were blown away! We had to wait for menus cause they were just printing them and we had the first reservation of the morning at 9:30am. They brought us our coffee as we waited for the fresh menus, the coffee was delicious. My friend ordered the NY strip hash and I got the Walnut french toast. The french toast looked divine with some fresh berries and a healthy portion of whipped cream and it tasted wonderful! It was the prefect portion size where I felt full but not stuffed. I tried a bite of the hash and it too tasted wonderful! I highly recommend this place, wonderful service and food. Just to mention this is a review just for their Sunday brunch."
209,Chris G.,2016-06-12,5.0,We enjoyed a delicious breakfast in a beautiful patio courtyard setting! The service was excellent. Every food item we saw delivered looked amazing g...wish we could have tried a little of everything!
210,Jeff S.,2016-01-31,5.0,"This is my new favorite breakfast place in Calistoga. The menu was effectively amazing with lots of crazy good choices to choose from. They were enthusiastic and helpful and even accommodating personal preferences. Our waiter, Scott, was very efficient, and clearly very good in the realm of hospitality. I will not miss an opportunity to eat breakfast here again."
211,Nickers S.,2013-06-06,1.0,"9:45am on a VERY quiet, sunny sleepy Sunday...6 customers in the whole place. The entire patio was wide open. There were at least 25 open seats, and 4 mobile umbrellas to provide shade. First of all they would NOT merge two tables to form a comfortable 6-top. Then, they refused to move an umbrella to give the pregnant lady of our group shade. We come from San Francisco, when we ask for a table outside its for a reason, we seek sunshine and warmth. 
Bottom line, NOT accommodating, shockingly rude and pretentious for a 'home style' appearance.

I know good customer service, I am a fifth generation Napan. I worked in fine dining restaurants for 10 years. Born and raised in the Napa Valley and  living in San Francisco for the past 8 years. Napan's have pride for original, good nature, down home kind of people. Outsiders think because they have a restaurant in the valley they can get away with a bad attitude. Perhaps they should work on their communication and accommodation skills; that is what the service industry is all about and Calistoga Kitchen needs to take the elementary course.

P.S. the inside booths feel like a hotel lobby."
212,Saar H.,2013-10-23,5.0,"So,
We were in Calistoga for a day and walked around.
Originally I came for the breakfast, but that is only on Sunday.
While walking by Rick the Chef saw us and gave us some pointers on the
breakfast places around him and the coffee joints. His info was spot on,
so we came back later for lunch.
The wine was delicious, even the glass was excellent.
I had Quail and it was the first time in many restaurants that the Quail was perfectly done and succulent usually it is dry and gamy. 
My wife had the salad which was delicious for her and she is a fussy salad eater.

All in all a great place, nice location at the corner, it is also in a house so you get a more intimate feeling.
I would definitely come back."
213,Stephanie R.,2013-09-23,4.0,"This is a great addition to Calistoga!  We had a delightful dinner, starting with the pea shoot salad.  This was fabulous!  I loved the light, Asian dressing.  Very delicate and so flavorful.  For an entree I had the hunter's stew with rabbit, served over warm polenta.  My friend had the vegetarian pasta.  I loved my stew.  It was served with greens and had a tomato base.  Very hearty and comforting.  My friend really enjoyed the pasta  as well.

Hope to be able to visit again!  Great service, loved the atmosphere, and the food was excellent!"
214,Denise L.,2015-07-12,5.0,"Steak and eggs was so good. Cooked perfectly Medium Rare. I wanted steak sauce and the chef brought me Worcestershire sauce and the house BBQ sauce. To make a long story short, I didn't really want the BBQ sauce HOWEVER! after dipping my ever so scrumptious steak in it I couldn't stop. So make sure you ask for a side of the house BBQ sauce, you'll probably want to purchase a bucket to go. :)"
215,Julian P.,2014-05-13,4.0,"Wow, the food, is amazing! I don't think I have ever cleaned the plate of every course before. 

Started with the Arugula beet salad. Cleaned that place. The Beet was very playful looking and sweet to the taste. The Arugula was very crisp and fresh. great starter.

I then had the Duck breast. Usually a bit oily, this was served perfectly. Not oily at all. also cleaned the plate.

For Desert, I had the ice cream with banana and walnuts. Delicious.

The atmosphere was nice and relaxing. Very peaceful. I would recommend this place for great food and a good environment."
216,Dave Y.,2013-10-10,5.0,"This is a real find. Rick used to do only catering, now he is open Thursday night thru Sunday Brunch. 4 of us had a great Brunch. Ribeye hash with a nice sunnyside up egg, breakfast sandwich with Model Bakery English Muffin, Huevos Rancheros, and a beautiful mushroom omelet, light as air. all great!"
217,Patti F.,2016-12-04,5.0,"Amazing brunch!  Everything delicious and friendly staff.  Gravlax salad, blt with duck egg, and warm spinach salad...yummy!"
218,Ruth L.,2013-04-14,5.0,"Had a delightful lunch at Calistoga Kitchen today.
Hadn't been to Calistoga in a while &amp; was pleased to find this corner restaurant with  charming patio seating &amp; the most delicious fresh lunch. I had a tasteful BLT sandwich, while my friend's French Toast looked better than  any I have ever seen.
Owner Rick was very friendly; will definitely go back to try the organic juices.
Ruth Livingston"
219,Connie L.,2014-01-26,4.0,"Nice decor, friendly staff, good food. The duck soup was very good, but portions were small. The omelet of the day was good too. The best dish was the duck sandwich with jalapeño cheese bread. The panna cota dessert was ok, it's like a milk pudding with raspberry jam on there."
220,Marine A.,2016-09-30,5.0,"We were in lower napa valley wine tasting and decided to stop by this place based on google recommendations and Yelp reviews. All the positive reviews do not do justice to the quality and taste of the food served here. We are very impressed with the salads, Authum vegetable dish and the beef pasta (recommended by the waiter). The taste of everything served tonight including the strawberry shortcake was incredible. We also had the opportunity to meet the head chef we live in LA and are now considering driving down for two day weekends to eat here! Such a intimate small town feel with big taste!"
221,Matt H.,2014-01-19,3.0,"Stopped by for sunday brunch. Tried the omlete and it was OK. The toast was bit on the burnt side, the waiter was decent and prompt but not the nicest guy. 

The clean, quiet, euro style cafe interior and mood is nice but the food portion was small and over-priced in my opinion.

Good place to just eat and chat perhaps but not the best breakfast place."
222,Neetika V.,2016-11-29,4.0,A nice find in Calistoga. The food was tasty and the waitresses were friendly.
223,Antoinette O.,2015-07-12,5.0,"WOW WOW WOW! My friend and I stopped in for lunch on the patio and we were totally blown away! The inside service could have been friendlier (people ""greeting"" and doing the seating) but our waiter was very nice and professional. 

I had the burger with bacon and cheese. It was without a doubt the best burger I've had in my life. My friend had the Beef Carpaccio and said it was fantastic. I love that they serve Schramsberg sparkling wine from Napa. Get it if you can.

It was great value with a lovely view, good service, and amazing food. We'll be back for sure!"
224,J H.,2015-08-18,5.0,"We ate a lot of great food while we were in Northern California.  Our lunch at Calistoga Kitchen stands out as the best.  Seriously, how could a BLT and a side salad be that good?"
225,Tom P.,2015-06-20,4.0,Excellent burger  was thick and you can tell freshly ground and hand made. Accompanying with fresh side salad . Duck soup was meaty with deep rich broth. Also had daily special Niçoise salad. Again excellent. Nice wine list. Service was excellent and made great wine recommendations for out lunch.
226,Victoria E.,2013-03-14,4.0,"it was an unusual morning. The sun was beaming down and I had just spent a relaxing weekend at Harbin Retreat. Took my 335i convertible with German license plate to the restaurant, stumbled onto it, as I had not been to Calistoga since 1998, when I had been devastatingly in love, and knew that it would not last, because I never believed you could end up with the person you love, you never do. What does it have to do with food review? You may ask. Well, not really that much except food is an expression of love. When you love food you love the people you share food with. It's more than the food it's an experience. Calistoga Kitchen was not there back then. But I remembered the street, the place that filled with roses and a quaint town with beautiful boutique stores, and neat restaurants. This was no exception to the neat and charming category. It set me back 15 years, more or less. I am no longer in my early 20s, but I still believe that the only way to end a love story is by leaving it. You must leave when you love something or someone. So I had the best meal here, when the decision is made because you know what you want, it's an easy decision. For me, it was duck hash and a healthy salad plus water. The flowers were blooming, it was the first day of the spring day light savings time, and there were a few cute couples around us, and I wanted to tell them, ""don't fall in love, just don't."" Fall in love with your food but not love with someone. It's not worth it. It was in my head, but on surface I just smiled and chatted with the wait staff as I often did. I am a very outgoing friendly person who seems to get anything and everything out of anyone, just about, except for one. But that's irrelevant to this story. Chatted with the chef about the nearby hot springs and how Harbin had also changed since I was there last in 1999. Chef said he'd go on a week day, to chill, it's not that far  you know. I told him. They were firing up a grill next to the street, chicken were being roasted. I was feeling resolved that day. I had no idea what tomorrow would bring. I had no idea the consequence of a decision, words said can not be unsaid, I had no idea then. I was still hopeful, happy and thought I could be alright. I was not and had not since be alright, but that's not relevant to you sll. The food here was fantastic, and it was the last refuge before we return to reality. Make this your final stop before you have to go home and deal with the mundane, the tragic, the irreversible and the irreconcilable. Make this memory last. It's the last beautiful sight you will remember before the world's weight fall on you."
227,Jennifer Y.,2014-04-27,4.0,"Hands down, best little restaurant on downtown Calistoga strip. The intimacy
And care for service and food quality/execution is what makes this great. Only restaurant we went to all weekend. Attention to quality and details is appreciated."
228,Eric J.,2015-05-10,5.0,Had an amazing Mother's Day Brunch with the family! Huevos Rancheros was to die for and highly recommend the Sunday Brunch!
229,Trudi S.,2016-09-11,5.0,First time at Calistoga Kitchen and we (and our dogs) loved it!  Food was amazing (husband had pork chop and I had the chilled corn soup and watermelon salad) - yummy. Staff was lovely and very much accommodated our pooches on the cute patio. Chatted with all kinds of interesting people as well - friendly atmosphere.
